"CustomerID";"Recency";"Frequency";"Monetary"
"14180";5091;25;"4,749"
"15152";5092;13;"4,746"
"16722";5126;13;"4,731"
"14159";5246;11;"4,693"
"14135";5070;15;"4,690"
"14191";5094;13;"4,685"
"15291";5035;15;"4,668"
"14189";5091;15;"4,654"
"14390";5036;9;"4,653"
"14286";5067;3;"4,629"
"16931";5098;21;"4,604"
"13802";5373;3;"4,599"
"15093";5254;6;"4,597"
"14004";5277;7;"4,583"
"17613";5192;14;"4,559"
"17068";5214;21;"4,552"
"12484";5183;6;"4,542"
"13267";5040;19;"4,521"
"15299";5306;7;"4,507"
"17975";5184;13;"4,489"
"12524";5101;8;"4,486"
"14426";5160;10;"4,482"
"16984";5032;2;"4,481"
"17364";5040;11;"4,481"
"12627";5214;7;"4,479"
"14085";5129;18;"4,449"
"14534";5033;18;"4,447"
"13069";5033;24;"4,436"
"15955";5061;14;"4,416"
"16626";5120;17;"4,413"
"15874";5159;7;"4,406"
"12712";5040;13;"4,396"
"16945";5031;19;"4,346"
"14016";5368;4;"4,341"
"14800";5061;12;"4,340"
"14525";5063;9;"4,332"
"17567";5154;8;"4,331"
"12347";5126;7;"4,310"
"15034";5060;8;"4,309"
"17937";5152;7;"4,301"
"14422";5120;6;"4,264"
"12500";5101;11;"4,258"
"17419";5160;12;"4,227"
"14277";5066;3;"4,216"
"15804";5120;13;"4,206"
"17920";5213;17;"4,204"
"15971";5032;12;"4,200"
"12747";5182;11;"4,196"
"14146";5363;5;"4,191"
"18041";5097;21;"4,183"
"12949";5121;8;"4,167"
"15570";5100;12;"4,166"
"16549";5062;10;"4,155"
"13384";5121;7;"4,152"
"15514";5213;11;"4,139"
"12569";5031;32;"4,125"
"16592";5121;16;"4,114"
"17940";5100;10;"4,106"
"17377";5062;20;"4,101"
"16401";5151;12;"4,098"
"16670";5070;11;"4,096"
"12749";5097;5;"4,091"
"14092";5306;14;"4,077"
"12449";5123;4;"4,067"
"18087";5335;2;"4,056"
"14401";5096;13;"4,051"
"12867";5127;7;"4,037"
"12841";5035;25;"4,022"
"12957";5218;8;"4,018"
"12378";5336;1;"4,009"
"14547";5212;8;"4,008"
"16186";5036;12;"4,007"
"15522";5183;2;"399"
"17830";5151;3;"399"
"18154";5212;2;"399"
"12508";5091;2;"398"
"13352";5092;1;"398"
"12824";5061;1;"397"
"13673";5183;2;"397"
"16354";5184;2;"396"
"15883";5182;2;"396"
"15264";5214;1;"394"
"14619";5159;1;"394"
"15386";5218;1;"394"
"17226";5283;1;"393"
"14600";5192;1;"393"
"16917";5160;1;"392"
"15837";5214;1;"392"
"12982";5067;1;"391"
"13873";5033;3;"390"
"17936";5273;1;"390"
"18024";5095;2;"390"
"15098";5096;3;"39,917"
"16659";5310;1;"39"
"12977";5217;1;"39"
"13899";5099;2;"389"
"16250";5728;2;"389"
"13856";5126;3;"389"
"17595";5333;2;"389"
"15847";5364;2;"389"
"14538";5214;2;"388"
"16776";5092;1;"388"
"14420";5366;1;"388"
"17817";5191;3;"388"
"17508";5282;1;"387"
"14114";5068;2;"387"
"14779";5282;3;"386"
"17250";5212;2;"385"
"13919";5061;2;"385"
"13833";5309;1;"385"
"16982";5092;1;"384"
"15048";5245;4;"384"
"13817";5091;2;"383"
"12832";5183;2;"383"
"14304";5370;1;"383"
"17999";5333;2;"382"
"17138";5129;1;"381"
"16930";5334;3;"381"
"16441";5306;2;"381"
"15090";5283;1;"381"
"17573";5091;3;"381"
"13656";5223;2;"380"
"14594";5332;2;"380"
"17031";5156;2;"380"
"14731";5066;3;"380"
"16552";5067;2;"380"
"12855";5697;1;"38"
"13372";5062;1;"379"
"15885";5154;3;"379"
"17078";5305;2;"378"
"17489";5031;2;"377"
"15025";5213;1;"377"
"16858";5577;1;"376"
"14067";5184;2;"375"
"14448";5455;2;"375"
"17492";5251;1;"375"
"14079";5186;1;"375"
"13351";5275;1;"374"
"16321";5192;5;"374"
"12873";5341;1;"374"
"13569";5547;2;"374"
"16903";5091;1;"373"
"12544";5305;1;"373"
"12981";5091;2;"372"
"14690";5064;2;"372"
"17765";5278;3;"372"
"16065";5485;1;"372"
"15063";5097;1;"371"
"15922";5728;1;"370"
"13798";5032;57;"37,154"
"16013";5033;47;"37,131"
"16162";5371;1;"37"
"17816";5245;4;"37"
"16758";5245;1;"369"
"16372";5213;2;"368"
"17358";5130;2;"366"
"17432";5333;2;"366"
"14886";5371;1;"365"
"12373";5373;1;"365"
"16499";5455;2;"365"
"12915";5697;2;"364"
"12538";5091;1;"364"
"14932";5485;1;"364"
"14528";5333;1;"364"
"14171";5335;1;"364"
"17330";5306;2;"364"
"15901";5156;3;"364"
"14427";5184;2;"363"
"16378";5220;3;"363"
"13291";5187;1;"361"
"13298";5151;1;"360"
"13780";5332;2;"360"
"16595";5122;1;"360"
"15940";5373;1;"36"
"16274";5728;1;"358"
"17025";5092;3;"358"
"16971";5364;1;"357"
"14500";5032;3;"357"
"15713";5516;2;"357"
"18040";5159;2;"357"
"15840";5031;2;"356"
"15247";5124;1;"356"
"12617";5091;1;"356"
"13642";5158;1;"355"
"17742";5070;2;"355"
"12888";5127;2;"354"
"17252";5218;2;"354"
"17222";5245;1;"354"
"15870";5183;1;"354"
"13173";5243;2;"354"
"14804";5363;1;"353"
"13210";5185;1;"353"
"17976";5697;1;"353"
"15334";5217;3;"352"
"17835";5182;3;"351"
"12532";5121;1;"350"
"13108";5697;1;"350"
"17831";5213;1;"35"
"14576";5697;1;"35"
"13790";5243;1;"349"
"15405";5310;1;"349"
"15579";5334;2;"349"
"18250";5342;1;"349"
"16159";5313;1;"348"
"13497";5341;2;"348"
"17668";5151;2;"348"
"13052";5066;1;"348"
"13649";5516;2;"347"
"13062";5369;1;"347"
"13091";5060;1;"346"
"17123";5368;1;"345"
"15781";5192;3;"345"
"17569";5070;1;"344"
"15520";5151;1;"344"
"15880";5608;1;"343"
"12875";5394;2;"343"
"18081";5305;3;"343"
"16851";5243;3;"342"
"12519";5184;1;"341"
"14491";5697;2;"341"
"17917";5394;3;"341"
"16422";5061;51;"34,684"
"16183";5306;1;"339"
"17045";5217;3;"339"
"15652";5123;1;"338"
"16105";5251;1;"337"
"18078";5219;2;"336"
"17914";5212;1;"336"
"17384";5280;2;"336"
"12489";5193;1;"335"
"14988";5036;1;"335"
"17221";5305;2;"335"
"14264";5156;2;"334"
"12350";5342;1;"334"
"15918";5338;2;"334"
"16625";5099;1;"333"
"13904";5333;2;"333"
"13727";5060;2;"333"
"16850";5101;1;"332"
"16803";5245;1;"332"
"13706";5100;1;"331"
"12891";5188;3;"331"
"16030";5314;1;"331"
"16478";5214;3;"331"
"14517";5213;2;"330"
"17615";5367;3;"330"
"16593";5310;3;"330"
"12748";5036;209;"33,720"
"15838";5094;19;"33,643"
"15153";5152;1;"329"
"14012";5191;1;"329"
"14024";5094;2;"328"
"14747";5281;1;"328"
"16318";5274;1;"328"
"16322";5151;2;"327"
"15363";5697;1;"326"
"14850";5373;1;"326"
"16830";5364;1;"326"
"14987";5485;2;"326"
"12844";5091;2;"326"
"13801";5275;1;"325"
"15944";5160;1;"325"
"15597";5274;1;"325"
"15675";5187;3;"324"
"14555";5100;2;"324"
"16685";5122;2;"324"
"18261";5246;2;"324"
"13955";5156;2;"323"
"15224";5394;2;"322"
"14823";5035;3;"321"
"14622";5157;1;"321"
"16674";5335;2;"320"
"15107";5070;6;"320"
"17157";5332;2;"319"
"16967";5310;1;"319"
"17229";5276;2;"319"
"17248";5063;1;"319"
"17267";5277;2;"318"
"12648";5156;1;"318"
"15101";5363;2;"318"
"16761";5276;1;"317"
"16386";5060;2;"317"
"15257";5372;1;"317"
"14479";5485;2;"316"
"13494";5373;1;"316"
"12614";5191;1;"316"
"16473";5193;3;"316"
"15766";5214;1;"315"
"16091";5156;2;"315"
"15970";5130;1;"314"
"13484";5037;1;"314"
"12650";5212;1;"314"
"14729";5728;1;"313"
"15318";5212;1;"313"
"13845";5214;1;"313"
"12834";5341;1;"312"
"15326";5101;1;"312"
"17362";5314;2;"312"
"12785";5455;1;"312"
"14142";5728;1;"312"
"13990";5097;1;"311"
"16781";5697;1;"311"
"17854";5188;2;"311"
"17266";5182;3;"311"
"17912";5342;5;"311"
"15661";5254;2;"310"
"14311";5067;1;"310"
"15308";5099;1;"310"
"14339";5067;1;"310"
"14924";5159;1;"310"
"17404";5036;15;"31,907"
"17389";5040;34;"31,834"
"17604";5219;2;"309"
"12884";5032;1;"309"
"15010";5274;1;"309"
"13787";5455;2;"309"
"13699";5187;1;"309"
"13395";5188;1;"308"
"13466";5157;1;"308"
"13369";5485;1;"308"
"15973";5516;1;"308"
"17334";5100;2;"307"
"16668";5096;6;"307"
"15087";5313;1;"307"
"13718";5190;2;"307"
"13762";5250;1;"307"
"14915";5123;2;"307"
"13863";5220;1;"306"
"16796";5062;1;"306"
"18059";5306;3;"306"
"17941";5367;1;"305"
"12623";5160;1;"305"
"13045";5366;1;"305"
"17732";5697;1;"304"
"16217";5341;2;"304"
"16400";5215;1;"304"
"13083";5243;2;"304"
"18185";5281;1;"304"
"15060";5363;4;"303"
"17433";5032;1;"303"
"16425";5100;1;"303"
"16292";5094;1;"302"
"16104";5122;1;"302"
"17978";5485;1;"301"
"16402";5608;2;"300"
"15254";5277;1;"300"
"17769";5061;10;"3,998"
"15529";5129;11;"3,995"
"17001";5120;11;"3,990"
"15416";5187;4;"3,984"
"17611";5067;15;"3,984"
"12779";5251;8;"3,981"
"12727";5246;7;"3,981"
"14299";5031;9;"3,966"
"13523";5213;5;"3,965"
"13183";5131;9;"3,958"
"17651";5152;10;"3,945"
"12473";5091;5;"3,939"
"17593";5123;5;"3,927"
"14739";5215;7;"3,902"
"13999";5060;12;"3,902"
"14291";5063;11;"3,883"
"18073";5187;12;"3,878"
"13124";5062;3;"3,866"
"15195";5182;1;"3,861"
"16717";5183;6;"3,858"
"12662";5120;11;"3,850"
"16327";5608;6;"3,844"
"13266";5091;12;"3,834"
"17091";5152;9;"3,828"
"15867";5067;15;"3,813"
"12755";5282;2;"3,812"
"12597";5126;4;"3,811"
"13435";5247;7;"3,810"
"16145";5034;11;"3,799"
"16655";5040;6;"3,795"
"16168";5034;27;"3,788"
"16019";5193;9;"3,786"
"12562";5247;7;"3,782"
"17173";5031;8;"3,767"
"16904";5091;16;"3,754"
"12429";5485;4;"3,750"
"17238";5060;17;"3,745"
"14145";5217;4;"3,742"
"13552";5155;12;"3,740"
"16570";5183;10;"3,738"
"15808";5222;4;"3,735"
"14282";5152;15;"3,729"
"12502";5219;5;"3,724"
"12647";5062;12;"3,723"
"13680";5151;4;"3,722"
"14364";5036;8;"3,717"
"15845";5223;8;"3,712"
"15622";5341;9;"3,710"
"13148";5091;12;"3,707"
"17819";5096;7;"3,705"
"15379";5129;7;"3,703"
"12553";5031;10;"3,692"
"16253";5275;2;"3,684"
"15581";5063;13;"3,680"
"15296";5066;6;"3,673"
"18079";5247;4;"3,652"
"13137";5060;8;"3,650"
"12417";5212;9;"3,649"
"16712";5066;11;"3,645"
"13426";5062;10;"3,641"
"16440";5091;5;"3,641"
"12619";5213;9;"3,641"
"13381";5062;6;"3,639"
"17230";5342;8;"3,638"
"14543";5060;16;"3,630"
"17528";5031;8;"3,629"
"13327";5188;8;"3,628"
"13520";5031;6;"3,624"
"17576";5034;19;"3,623"
"14040";5040;12;"3,615"
"13082";5247;9;"3,614"
"15505";5187;5;"3,611"
"16242";5127;7;"3,603"
"15484";5151;4;"3,594"
"14132";5034;11;"3,586"
"17203";5092;6;"3,564"
"17491";5151;10;"3,559"
"15544";5033;9;"3,547"
"12370";5099;4;"3,546"
"14503";5212;6;"3,543"
"13448";5250;6;"3,539"
"13334";5192;3;"3,537"
"17160";5037;6;"3,518"
"13953";5099;7;"3,516"
"16360";5032;6;"3,513"
"14395";5092;9;"3,508"
"14907";5060;7;"3,501"
"16458";5032;18;"3,483"
"13014";5183;10;"3,466"
"13993";5062;9;"3,466"
"17758";5095;8;"3,457"
"15410";5336;8;"3,451"
"13536";5151;7;"3,448"
"15129";5247;11;"3,447"
"15974";5036;7;"3,442"
"17725";5281;11;"3,439"
"15676";5274;3;"3,436"
"14221";5284;9;"3,433"
"12406";5126;2;"3,415"
"15981";5037;8;"3,408"
"13437";5152;7;"3,408"
"17669";5124;7;"3,407"
"13198";5063;6;"3,401"
"15228";5275;4;"3,387"
"13842";5031;9;"3,386"
"15708";5131;7;"3,364"
"16011";5033;16;"3,363"
"14227";5159;10;"3,351"
"16818";5126;11;"3,350"
"16607";5031;14;"3,348"
"17183";5183;6;"3,347"
"13015";5159;5;"3,346"
"12643";5070;6;"3,345"
"12594";5094;10;"3,338"
"16556";5159;7;"3,314"
"13373";5092;3;"3,312"
"14841";5061;6;"3,296"
"14702";5131;17;"3,292"
"15632";5094;8;"3,285"
"12480";5060;4;"3,282"
"15764";5032;6;"3,280"
"17723";5127;6;"3,276"
"13952";5219;2;"3,251"
"13047";5152;10;"3,238"
"15443";5151;7;"3,237"
"17050";5221;6;"3,229"
"14175";5061;3;"3,222"
"13880";5218;13;"3,220"
"13268";5037;11;"3,215"
"14388";5094;8;"3,213"
"16107";5060;7;"3,204"
"17220";5217;14;"3,198"
"13868";5332;2;"3,193"
"17685";5032;7;"3,192"
"13758";5131;7;"3,191"
"14844";5037;4;"3,190"
"17672";5314;2;"3,178"
"17231";5158;10;"3,174"
"16837";5061;11;"3,171"
"16041";5121;3;"3,166"
"17863";5061;6;"3,160"
"15065";5333;4;"3,158"
"14235";5248;5;"3,145"
"13742";5062;12;"3,131"
"16156";5064;9;"3,122"
"13685";5092;7;"3,119"
"16326";5122;14;"3,111"
"16678";5033;12;"3,110"
"13869";5155;4;"3,105"
"14099";5063;11;"3,104"
"16905";5273;7;"3,102"
"15491";5246;6;"3,100"
"14257";5155;5;"3,100"
"14565";5246;4;"3,099"
"17059";5091;5;"3,095"
"13362";5159;4;"3,091"
"15998";5305;5;"3,090"
"16218";5091;7;"3,085"
"18272";5034;6;"3,079"
"12910";5037;8;"3,075"
"13631";5366;11;"3,070"
"16686";5192;7;"3,063"
"14456";5062;9;"3,062"
"17799";5067;10;"3,056"
"16393";5158;13;"3,046"
"16709";5159;5;"3,030"
"12598";5060;8;"3,023"
"12395";5036;12;"3,019"
"18094";5250;7;"3,017"
"12754";5191;3;"3,011"
"15521";5066;8;"3,000"
"17124";5188;1;"299"
"18215";5062;1;"299"
"12881";5129;1;"298"
"15609";5157;1;"298"
"17531";5338;1;"297"
"13441";5123;1;"297"
"13504";5214;1;"296"
"16998";5161;4;"295"
"15732";5066;2;"294"
"12829";5193;2;"293"
"15545";5669;2;"293"
"13259";5122;1;"292"
"13502";5099;3;"292"
"14656";5372;2;"291"
"14947";5367;2;"291"
"17691";5577;2;"290"
"17464";5278;1;"290"
"14549";5373;1;"289"
"16125";5547;1;"289"
"17501";5311;2;"289"
"17760";5728;2;"288"
"16808";5099;2;"288"
"17977";5091;1;"288"
"16432";5214;1;"287"
"16555";5274;2;"286"
"18270";5364;2;"283"
"13754";5064;2;"283"
"17783";5220;2;"283"
"14350";5099;1;"283"
"17251";5394;1;"283"
"17403";5305;1;"282"
"13177";5214;1;"282"
"16149";5243;2;"281"
"13606";5091;3;"281"
"14646";5033;73;"280,206"
"13098";5064;28;"28,882"
"14680";5094;16;"28,754"
"13081";5091;11;"28,337"
"13408";5034;62;"28,117"
"13272";5062;2;"277"
"15355";5091;2;"277"
"16883";5249;2;"277"
"17968";5728;1;"277"
"14508";5062;2;"276"
"12750";5308;1;"276"
"14512";5249;2;"275"
"16313";5212;2;"274"
"16727";5455;1;"273"
"13917";5369;2;"272"
"17254";5243;2;"272"
"14819";5214;2;"272"
"17011";5121;1;"271"
"14520";5151;2;"271"
"15774";5334;1;"271"
"13058";5031;3;"271"
"13533";5096;3;"271"
"13837";5036;2;"271"
"13242";5097;3;"270"
"12558";5332;1;"270"
"14727";5099;1;"269"
"14863";5091;1;"267"
"17708";5249;2;"267"
"17550";5098;3;"267"
"17430";5183;2;"266"
"12962";5332;2;"266"
"15119";5159;1;"266"
"14423";5250;1;"265"
"15894";5608;2;"264"
"14452";5185;2;"264"
"12492";5184;2;"263"
"17194";5068;2;"263"
"14053";5186;2;"260"
"17857";5063;23;"26,879"
"16333";5155;22;"26,627"
"18102";5120;60;"259,657"
"15577";5064;3;"259"
"14375";5188;1;"258"
"13626";5371;1;"257"
"14761";5031;2;"256"
"13806";5184;1;"256"
"16048";5728;2;"256"
"14765";5091;3;"254"
"12797";5485;1;"254"
"15689";5033;2;"254"
"15759";5250;3;"253"
"15035";5062;1;"253"
"17860";5577;1;"253"
"13404";5066;2;"252"
"13711";5250;2;"252"
"13645";5063;1;"252"
"15346";5070;1;"252"
"14501";5126;2;"251"
"13207";5034;2;"250"
"16596";5516;2;"250"
"17456";5485;1;"250"
"18005";5212;2;"250"
"13777";5120;33;"25,977"
"16510";5697;1;"248"
"13592";5097;4;"248"
"15097";5243;1;"248"
"18072";5188;1;"247"
"14658";5273;2;"247"
"16778";5099;2;"246"
"17278";5037;1;"246"
"16528";5212;1;"244"
"17892";5187;3;"244"
"17925";5697;1;"244"
"17908";5728;1;"243"
"17339";5215;2;"243"
"13565";5131;2;"240"
"17181";5728;2;"240"
"15690";5243;2;"240"
"12561";5100;1;"239"
"16756";5127;1;"239"
"13570";5098;1;"239"
"14586";5160;1;"237"
"13187";5223;1;"236"
"15462";5215;3;"235"
"15483";5368;4;"234"
"14473";5341;2;"234"
"13348";5214;1;"234"
"12736";5070;1;"234"
"13678";5064;1;"233"
"16583";5728;1;"233"
"14995";5282;2;"233"
"16302";5247;1;"233"
"16117";5310;1;"232"
"15393";5313;2;"232"
"18030";5243;2;"231"
"16445";5213;1;"231"
"13786";5547;1;"230"
"16926";5669;1;"230"
"13712";5190;1;"229"
"14569";5151;1;"227"
"17572";5366;4;"227"
"17789";5313;1;"226"
"14624";5061;2;"226"
"16753";5031;1;"224"
"14929";5183;1;"224"
"16471";5099;1;"224"
"13382";5282;1;"223"
"14960";5363;2;"221"
"13419";5184;1;"221"
"13079";5123;5;"220"
"16895";5214;1;"219"
"14570";5282;2;"218"
"16634";5370;2;"218"
"12897";5069;2;"217"
"15554";5191;1;"217"
"16080";5099;2;"217"
"13271";5333;1;"217"
"17580";5371;3;"216"
"14104";5156;2;"216"
"16179";5092;1;"216"
"17436";5151;2;"216"
"16338";5248;1;"215"
"16411";5608;2;"215"
"16519";5485;2;"215"
"14241";5126;1;"214"
"16591";5334;1;"214"
"14984";5035;2;"213"
"17928";5190;2;"213"
"16356";5191;3;"212"
"13532";5213;1;"210"
"12753";5130;6;"21,429"
"12744";5251;7;"21,279"
"16210";5097;18;"21,086"
"16953";5121;1;"21"
"17855";5697;1;"209"
"17514";5308;1;"209"
"12547";5282;2;"208"
"16457";5250;1;"208"
"16866";5095;3;"208"
"16752";5697;1;"208"
"16914";5305;1;"208"
"17923";5341;1;"208"
"18126";5092;1;"207"
"13099";5366;1;"207"
"17166";5364;2;"206"
"13065";5728;1;"206"
"14964";5220;1;"206"
"15319";5372;1;"205"
"15307";5246;1;"205"
"13513";5247;1;"205"
"17843";5130;1;"205"
"17394";5280;1;"204"
"13017";5332;1;"204"
"18273";5182;3;"204"
"17889";5066;2;"204"
"18169";5092;1;"203"
"17376";5373;2;"203"
"15723";5455;1;"203"
"15347";5516;1;"202"
"17988";5368;7;"201"
"13723";5219;1;"200"
"13980";5092;1;"200"
"17675";5034;31;"20,374"
"17381";5033;29;"20,276"
"17659";5061;12;"2,999"
"17504";5219;9;"2,997"
"14307";5032;6;"2,996"
"12670";5091;5;"2,996"
"15687";5218;9;"2,993"
"14639";5063;6;"2,984"
"13451";5036;5;"2,976"
"14032";5037;11;"2,976"
"15854";5243;12;"2,975"
"16497";5101;6;"2,966"
"17924";5069;7;"2,963"
"14868";5063;8;"2,954"
"17084";5274;2;"2,950"
"17444";5064;3;"2,940"
"16316";5129;8;"2,939"
"14530";5185;6;"2,926"
"17512";5060;10;"2,925"
"15606";5033;9;"2,920"
"14112";5129;7;"2,915"
"17644";5063;11;"2,896"
"12408";5183;5;"2,889"
"18144";5066;12;"2,889"
"16633";5035;6;"2,883"
"15673";5032;4;"2,881"
"14251";5151;5;"2,880"
"17728";5212;3;"2,876"
"14005";5158;5;"2,875"
"15628";5096;9;"2,870"
"14711";5123;11;"2,869"
"13901";5278;5;"2,867"
"14535";5092;3;"2,864"
"12685";5060;6;"2,863"
"16928";5063;17;"2,848"
"15984";5182;10;"2,838"
"14852";5031;6;"2,837"
"14572";5212;7;"2,833"
"17596";5184;7;"2,828"
"14842";5246;4;"2,825"
"13174";5608;3;"2,817"
"16871";5062;6;"2,812"
"14903";5186;5;"2,811"
"12356";5159;3;"2,811"
"18230";5091;7;"2,810"
"13230";5091;14;"2,807"
"16081";5188;5;"2,807"
"16764";5152;13;"2,799"
"15993";5213;7;"2,798"
"13769";5124;10;"2,797"
"12758";5160;2;"2,792"
"17739";5101;7;"2,791"
"14626";5124;4;"2,791"
"17213";5516;7;"2,781"
"12388";5129;6;"2,781"
"14121";5061;4;"2,780"
"17838";5062;5;"2,779"
"13870";5182;8;"2,771"
"15356";5152;10;"2,767"
"15114";5069;10;"2,761"
"14854";5099;7;"2,760"
"13971";5061;8;"2,758"
"12669";5034;3;"2,744"
"14808";5095;8;"2,741"
"14125";5060;3;"2,740"
"16938";5035;4;"2,736"
"15696";5213;8;"2,736"
"16003";5091;5;"2,735"
"12840";5096;4;"2,727"
"12380";5188;4;"2,725"
"12708";5091;10;"2,713"
"15796";5100;8;"2,712"
"17069";5060;9;"2,710"
"13285";5368;4;"2,709"
"13654";5067;6;"2,707"
"14107";5276;7;"2,703"
"14732";5032;8;"2,702"
"18097";5247;6;"2,698"
"17386";5332;6;"2,686"
"12625";5036;2;"2,684"
"17346";5031;15;"2,677"
"13883";5250;5;"2,674"
"14713";5091;11;"2,666"
"15671";5067;7;"2,657"
"12721";5126;6;"2,656"
"13851";5246;3;"2,651"
"16618";5152;5;"2,648"
"18260";5131;6;"2,643"
"17655";5161;7;"2,639"
"15752";5185;7;"2,637"
"13804";5121;7;"2,636"
"12520";5068;5;"2,634"
"17402";5121;13;"2,634"
"13771";5214;4;"2,634"
"18077";5063;11;"2,633"
"13422";5214;1;"2,626"
"17965";5040;14;"2,623"
"18210";5091;6;"2,621"
"16255";5190;8;"2,620"
"14262";5091;8;"2,618"
"13021";5158;9;"2,616"
"15782";5062;3;"2,615"
"14397";5035;19;"2,613"
"12836";5061;4;"2,613"
"18075";5061;10;"2,612"
"12726";5060;7;"2,609"
"16241";5031;13;"2,608"
"13136";5066;5;"2,608"
"14408";5215;7;"2,607"
"13983";5031;12;"2,603"
"17317";5062;3;"2,600"
"12600";5060;10;"2,599"
"16919";5037;11;"2,596"
"13895";5060;4;"2,593"
"14243";5159;10;"2,589"
"15033";5155;10;"2,587"
"13911";5158;9;"2,581"
"14546";5251;5;"2,578"
"15485";5121;3;"2,575"
"16912";5060;11;"2,575"
"18245";5036;7;"2,567"
"16308";5219;4;"2,560"
"15572";5221;7;"2,553"
"14334";5099;8;"2,552"
"14701";5220;9;"2,549"
"14676";5152;6;"2,548"
"13344";5191;3;"2,544"
"14776";5250;11;"2,538"
"17700";5097;4;"2,535"
"13471";5151;4;"2,532"
"14659";5219;9;"2,530"
"17314";5031;8;"2,528"
"13975";5152;6;"2,526"
"17449";5182;7;"2,521"
"13394";5064;8;"2,520"
"15245";5249;3;"2,516"
"15271";5035;15;"2,507"
"12352";5305;8;"2,506"
"13695";5033;15;"2,504"
"12517";5060;5;"2,503"
"15932";5032;8;"2,496"
"16477";5099;7;"2,494"
"12483";5066;8;"2,485"
"12913";5069;5;"2,484"
"16710";5097;10;"2,483"
"14315";5156;6;"2,481"
"13588";5060;9;"2,479"
"13507";5212;4;"2,479"
"17682";5220;6;"2,474"
"17188";5091;7;"2,474"
"14766";5097;6;"2,473"
"14502";5213;11;"2,471"
"17164";5064;7;"2,467"
"12455";5217;6;"2,467"
"15750";5182;8;"2,465"
"13784";5070;11;"2,463"
"17131";5213;5;"2,463"
"15674";5097;5;"2,447"
"14163";5095;4;"2,446"
"15527";5062;8;"2,430"
"17071";5032;9;"2,429"
"13949";5182;6;"2,427"
"16143";5066;6;"2,425"
"17722";5276;4;"2,424"
"15089";5215;6;"2,421"
"15373";5363;12;"2,416"
"12397";5274;2;"2,410"
"17589";5064;4;"2,404"
"15980";5032;3;"2,399"
"18065";5126;14;"2,393"
"13141";5127;5;"2,389"
"15370";5061;7;"2,386"
"17530";5151;10;"2,385"
"14493";5121;5;"2,383"
"14239";5190;11;"2,381"
"15270";5069;7;"2,379"
"13722";5341;3;"2,375"
"17434";5182;7;"2,374"
"14930";5099;3;"2,373"
"13908";5127;4;"2,370"
"15755";5032;6;"2,364"
"12457";5275;7;"2,363"
"17634";5066;9;"2,362"
"14030";5062;8;"2,360"
"14440";5363;5;"2,358"
"14309";5060;9;"2,353"
"12704";5274;8;"2,341"
"18259";5516;3;"2,339"
"18257";5306;8;"2,338"
"12584";5188;9;"2,338"
"17954";5155;12;"2,333"
"15281";5031;9;"2,332"
"12782";5243;5;"2,331"
"17313";5152;1;"2,329"
"15785";5183;5;"2,329"
"17744";5212;6;"2,322"
"17211";5035;8;"2,317"
"14290";5306;5;"2,315"
"15365";5276;7;"2,314"
"13994";5212;6;"2,313"
"13704";5031;9;"2,308"
"15288";5187;5;"2,307"
"16735";5131;5;"2,301"
"15105";5306;7;"2,299"
"16550";5188;5;"2,299"
"13115";5031;4;"2,295"
"15704";5158;4;"2,294"
"12615";5182;4;"2,291"
"13527";5062;7;"2,288"
"17696";5187;8;"2,286"
"12684";5097;7;"2,284"
"16782";5191;13;"2,280"
"13317";5275;6;"2,274"
"17768";5213;3;"2,273"
"14466";5091;7;"2,272"
"13700";5037;10;"2,265"
"16057";5036;7;"2,263"
"16209";5032;5;"2,263"
"14432";5062;6;"2,256"
"16293";5123;10;"2,249"
"17442";5094;6;"2,249"
"15235";5190;12;"2,248"
"16771";5129;5;"2,247"
"15665";5098;2;"2,242"
"14211";5276;9;"2,241"
"14560";5091;22;"2,238"
"16743";5036;7;"2,238"
"14700";5183;3;"2,235"
"16076";5061;10;"2,235"
"15834";5191;4;"2,234"
"14226";5060;5;"2,232"
"18242";5097;4;"2,232"
"14825";5062;12;"2,227"
"17591";5124;7;"2,226"
"12783";5182;6;"2,226"
"13365";5213;2;"2,225"
"15722";5249;5;"2,223"
"15811";5485;6;"2,219"
"13862";5070;8;"2,209"
"15179";5371;5;"2,207"
"15797";5127;4;"2,207"
"13831";5250;6;"2,203"
"17406";5101;3;"2,200"
"15123";5332;2;"2,199"
"16628";5091;5;"2,188"
"14341";5158;8;"2,182"
"12856";5060;6;"2,180"
"12501";5193;1;"2,169"
"12633";5031;4;"2,164"
"12935";5182;7;"2,161"
"13755";5184;9;"2,161"
"16456";5222;5;"2,158"
"14407";5160;6;"2,158"
"16379";5243;4;"2,157"
"13224";5064;2;"2,156"
"16966";5363;7;"2,155"
"14828";5193;3;"2,140"
"12560";5273;3;"2,134"
"17400";5247;5;"2,130"
"13517";5061;3;"2,128"
"14360";5152;4;"2,128"
"16407";5067;10;"2,127"
"15058";5098;11;"2,125"
"14640";5061;6;"2,125"
"13632";5098;5;"2,121"
"18061";5064;10;"2,119"
"18008";5067;9;"2,116"
"14691";5066;5;"2,114"
"13265";5032;5;"2,108"
"18173";5099;4;"2,107"
"18093";5063;4;"2,107"
"14515";5250;6;"2,102"
"15815";5066;5;"2,101"
"17861";5091;8;"2,101"
"13126";5099;8;"2,100"
"12610";5247;5;"2,100"
"16875";5284;5;"2,096"
"17191";5060;7;"2,095"
